user_id,place_id,rating
101403,P242,1
106406,P262,5
100451,P259,0
103373,P265,1
105865,P275,1
106941,P266,2
104923,P240,0
107537,P272,0
106683,P261,2
103409,P258,5
105558,P246,1
100596,P266,1
108821,P245,4
100424,P270,4
101763,P268,2
109073,P262,3
109882,P247,0
109387,P250,2
109006,P250,3
100882,P250,1
101450,P259,3
107076,P265,4
108792,P243,4
108496,P258,5
108043,P253,3
102874,P253,5
100973,P257,3
109955,P267,2
109508,P278,3
104725,P255,4
105560,P277,1
100238,P255,2
101646,P248,3
105356,P249,0
102093,P241,2
106401,P265,4
108661,P268,4
101312,P250,2
104814,P277,4
102255,P277,4
104138,P239,2
100685,P242,5
106571,P273,5
104005,P255,4
108076,P241,1
103389,P260,0
104496,P257,2
108169,P243,2
100151,P270,4
108549,P249,0
109676,P253,2
105077,P239,5
107985,P272,0
104055,P240,4
106291,P278,5
102284,P255,1
100599,P239,1
107905,P275,2
100093,P255,5
106396,P274,2
107861,P258,3
107991,P249,1
102630,P275,3
103504,P259,2
101919,P267,4
101666,P266,4
103258,P275,0
109626,P241,1
103203,P268,3
107954,P257,3
108622,P255,0
100410,P248,0
100747,P275,2
106056,P245,0
103369,P276,2
108386,P278,5
109197,P260,4
101042,P241,3
106870,P248,5
106550,P274,0
105957,P250,5
103172,P255,1
105988,P239,4
104390,P260,2
106672,P258,1
103200,P257,0
102523,P266,2
105043,P251,0
101648,P270,0
103816,P254,4
107165,P239,1
105825,P242,3
101443,P264,0
105931,P277,5
108761,P269,5
101664,P277,0
101615,P255,2
103280,P248,4
104969,P245,4
100235,P257,4
107192,P255,3
105660,P245,0
109889,P273,3
104212,P241,1
107391,P272,4
105939,P243,0
103661,P242,1
106657,P267,1
105177,P263,0
106506,P241,4
108004,P243,5
101558,P262,2
104268,P272,4
106130,P267,0
106649,P265,4
102459,P239,3
100630,P250,4
104781,P251,2
100586,P258,5
109023,P259,1
106503,P275,4
105920,P258,0
105234,P239,3
103356,P247,2
104289,P247,5
101335,P275,1
103033,P239,0
101285,P244,5
103956,P258,1
107380,P272,0
104627,P261,5
108219,P272,1
103163,P269,4
107280,P262,2
108710,P248,0
103190,P255,4
102849,P244,1
101179,P272,2
101308,P275,4
105252,P265,5
109263,P249,5
109705,P255,2
102334,P278,4
106420,P253,3
103993,P255,3
108650,P254,4
100155,P257,3
101923,P257,3
109083,P261,2
100464,P240,5
109319,P259,3
106124,P242,4
108546,P242,5
109940,P241,4
104493,P261,0
102054,P263,3
103999,P253,4
103278,P248,2
100813,P251,2
106497,P276,5
106439,P263,3
101803,P244,0
109272,P267,4
106585,P263,1
106068,P273,3
107482,P273,5
104009,P253,4
104203,P266,4
107858,P276,4
106457,P272,3
100194,P253,4
102779,P256,0
106598,P262,0
106343,P262,4
105112,P278,2
103433,P256,1
108880,P257,5
102339,P267,5
108913,P248,3
107760,P262,5
102515,P268,1
107202,P247,3
109434,P243,5
104205,P241,0
103833,P254,5
100789,P266,4
103005,P259,1
108549,P268,4
102029,P253,3
101789,P252,1
106809,P247,5
107862,P267,4
107521,P240,1
102894,P258,2
104928,P247,5
102312,P258,5
102038,P244,5
103516,P264,5
106510,P261,5
107196,P265,3
100866,P277,1
103247,P245,5
108857,P255,0
109136,P250,3
104044,P261,1
107194,P239,3
105888,P273,3
105270,P269,5
100512,P260,1
103651,P253,2
104382,P245,3
104071,P257,1
102203,P251,0
107178,P266,5
109184,P263,5
102271,P263,5
100543,P246,0
100184,P257,0
107173,P270,2
103267,P276,5
